,Response,Income,Recency,SpendingWine,SpendingGreens,SpendingMeat,SpendingFish,SpendingSweets,SpendingGold,ID,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,haveChildren,AcceptedCmp1_0.0,AcceptedCmp1_1.0,AcceptedCmp2_0.0,AcceptedCmp2_1.0,AcceptedCmp3_0.0,AcceptedCmp3_1.0,AcceptedCmp4_0.0,AcceptedCmp4_1.0,AcceptedCmp5_0.0,AcceptedCmp5_1.0,AcceptedCampaigns_0.0,AcceptedCampaigns_1.0,Education_0.0,Education_1.0,Marital_Status_0.0,Marital_Status_1.0
1659,0.0,9.0,7.0,5.0,6.0,9.0,5.0,5.0,4.0,3.0,0.06666666666666667,0.18518518518518517,0.10714285714285714,0.46153846153846156,0.05,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
1660,0.0,4.0,7.0,3.0,3.0,2.0,0.0,3.0,1.0,4.0,0.13333333333333333,0.07407407407407407,0.03571428571428571,0.23076923076923078,0.2,0.3333333333333333,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
1661,1.0,9.0,1.0,5.0,5.0,8.0,4.0,6.0,8.0,4.0,0.06666666666666667,0.1111111111111111,0.3571428571428571,1.0,0.05,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
1662,1.0,3.0,3.0,2.0,0.0,1.0,1.0,1.0,4.0,1.0,0.13333333333333333,0.037037037037037035,0.03571428571428571,0.15384615384615385,0.25,0.6666666666666666,True,False,True,False,False,True,True,False,True,False,False,True,True,False,False,True
1663,1.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,0.26666666666666666,0.1111111111111111,0.03571428571428571,0.3076923076923077,0.35000000000000003,0.6666666666666666,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
1664,0.0,6.0,3.0,3.0,6.0,5.0,3.0,6.0,7.0,2.0,0.06666666666666667,0.1111111111111111,0.07142857142857142,0.46153846153846156,0.1,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
1665,0.0,2.0,1.0,5.0,2.0,4.0,2.0,1.0,1.0,5.0,0.4666666666666667,0.1111111111111111,0.07142857142857142,0.38461538461538464,0.35000000000000003,0.3333333333333333,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
1666,0.0,8.0,2.0,8.0,7.0,9.0,6.0,5.0,7.0,2.0,0.06666666666666667,0.25925925925925924,0.17857142857142855,0.9230769230769231,0.15000000000000002,0.0,False,True,True,False,True,False,True,False,True,False,False,True,True,False,True,False
1667,0.0,2.0,1.0,4.0,0.0,3.0,3.0,0.0,1.0,4.0,0.13333333333333333,0.1111111111111111,0.03571428571428571,0.3076923076923077,0.4,0.3333333333333333,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
1668,0.0,8.0,7.0,5.0,6.0,8.0,6.0,7.0,6.0,4.0,0.06666666666666667,0.14814814814814814,0.10714285714285714,0.38461538461538464,0.1,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
1669,0.0,0.0,3.0,0.0,3.0,0.0,0.0,4.0,5.0,8.0,0.06666666666666667,0.07407407407407407,0.0,0.15384615384615385,0.45,0.0,True,False,True,False,False,True,True,False,True,False,False,True,False,True,True,False
1670,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.155,0.15128968253968253,0.09507334183673469,0.4453983516483517,0.26582589285714286,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
1671,0.0,4.0,6.0,5.0,2.0,5.0,3.0,2.0,3.0,2.0,0.2,0.2222222222222222,0.03571428571428571,0.38461538461538464,0.35000000000000003,0.3333333333333333,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
1672,0.0,5.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,0.06666666666666667,0.07407407407407407,0.0,0.3076923076923077,0.15000000000000002,0.3333333333333333,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
1673,1.0,4.0,0.0,6.0,1.0,4.0,1.0,1.0,6.0,1.0,0.3333333333333333,0.25925925925925924,0.03571428571428571,0.46153846153846156,0.4,0.3333333333333333,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
1674,0.0,0.0,5.0,2.0,1.0,3.0,0.0,1.0,2.0,0.0,0.3333333333333333,0.1111111111111111,0.0,0.3076923076923077,0.35000000000000003,0.6666666666666666,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
1675,0.0,3.0,5.0,4.0,3.0,6.0,1.0,3.0,7.0,3.0,0.2,0.25925925925925924,0.03571428571428571,0.3076923076923077,0.45,0.3333333333333333,True,False,True,False,False,True,True,False,True,False,False,True,True,False,False,True
1676,0.0,8.0,0.0,8.0,7.0,8.0,7.0,6.0,6.0,6.0,0.06666666666666667,0.07407407407407407,0.17857142857142855,1.0,0.30000000000000004,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
1677,0.0,3.0,3.0,2.0,0.0,0.0,1.0,1.0,2.0,7.0,0.06666666666666667,0.037037037037037035,0.03571428571428571,0.23076923076923078,0.1,0.3333333333333333,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
1678,0.0,5.0,6.0,6.0,0.0,5.0,4.0,2.0,8.0,5.0,0.26666666666666666,0.2962962962962963,0.17857142857142855,0.23076923076923078,0.35000000000000003,0.3333333333333333,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
1679,0.0,9.0,2.0,9.0,7.0,9.0,7.0,7.0,8.0,5.0,0.06666666666666667,0.14814814814814814,0.25,0.9230769230769231,0.1,0.0,False,True,True,False,True,False,True,False,True,False,False,True,True,False,True,False
1680,0.0,7.0,5.0,9.0,4.0,7.0,3.0,3.0,7.0,2.0,0.06666666666666667,0.14814814814814814,0.17857142857142855,0.7692307692307693,0.15000000000000002,0.0,True,False,True,False,True,False,False,True,True,False,False,True,True,False,False,True
1681,0.0,4.0,5.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.13333333333333333,0.037037037037037035,0.0,0.23076923076923078,0.2,0.3333333333333333,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
1682,0.0,1.0,7.0,2.0,0.0,3.0,0.0,1.0,1.0,9.0,0.13333333333333333,0.07407407407407407,0.0,0.23076923076923078,0.35000000000000003,0.6666666666666666,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
1683,0.0,5.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.06666666666666667,0.07407407407407407,0.0,0.15384615384615385,0.4,0.6666666666666666,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
1684,0.0,8.0,5.0,7.0,5.0,8.0,0.0,7.0,5.0,8.0,0.26666666666666666,0.18518518518518517,0.17857142857142855,0.8461538461538463,0.15000000000000002,0.3333333333333333,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
1685,0.0,5.0,2.0,6.0,5.0,7.0,5.0,5.0,6.0,4.0,0.3333333333333333,0.37037037037037035,0.17857142857142855,0.3076923076923077,0.45,0.3333333333333333,True,False,True,False,False,True,True,False,True,False,False,True,False,True,False,True
1686,0.0,6.0,5.0,6.0,1.0,2.0,1.0,1.0,3.0,4.0,0.3333333333333333,0.25925925925925924,0.07142857142857142,0.38461538461538464,0.30000000000000004,0.3333333333333333,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
1687,0.0,7.0,1.0,6.0,4.0,5.0,3.0,0.0,2.0,8.0,0.06666666666666667,0.14814814814814814,0.14285714285714285,0.6153846153846154,0.1,0.3333333333333333,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
1688,0.0,7.0,5.0,7.0,4.0,9.0,6.0,7.0,6.0,6.0,0.06666666666666667,0.14814814814814814,0.17857142857142855,0.8461538461538463,0.15000000000000002,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
1689,0.0,0.0,3.0,1.0,2.0,2.0,3.0,3.0,3.0,1.0,0.06666666666666667,0.07407407407407407,0.0,0.23076923076923078,0.45,0.0,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False
1690,1.0,7.0,1.0,9.0,7.0,9.0,4.0,5.0,8.0,8.0,0.06666666666666667,0.2222222222222222,0.10714285714285714,0.6923076923076923,0.2,0.0,True,False,True,False,False,True,True,False,True,False,False,True,True,False,False,True
1691,0.0,2.0,5.0,4.0,1.0,6.0,4.0,3.0,3.0,1.0,0.26666666666666666,0.18518518518518517,0.03571428571428571,0.38461538461538464,0.4,0.3333333333333333,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
1692,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.155,0.15128968253968253,0.09507334183673469,0.4453983516483517,0.26582589285714286,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
1693,1.0,2.0,2.0,1.0,0.0,2.0,1.0,0.0,2.0,5.0,0.13333333333333333,0.037037037037037035,0.03571428571428571,0.15384615384615385,0.4,0.6666666666666666,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
1694,0.0,5.0,1.0,5.0,7.0,7.0,7.0,6.0,8.0,8.0,0.2,0.18518518518518517,0.10714285714285714,1.0,0.2,0.3333333333333333,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
1695,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,0.06666666666666667,0.037037037037037035,0.0,0.15384615384615385,0.35000000000000003,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
1696,0.0,6.0,0.0,5.0,3.0,5.0,3.0,3.0,4.0,1.0,0.13333333333333333,0.1111111111111111,0.07142857142857142,0.5384615384615385,0.15000000000000002,0.3333333333333333,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
1697,0.0,7.0,2.0,4.0,4.0,5.0,5.0,4.0,2.0,3.0,0.06666666666666667,0.14814814814814814,0.03571428571428571,0.38461538461538464,0.2,0.3333333333333333,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
1698,0.0,5.0,8.0,9.0,0.0,5.0,3.0,3.0,9.0,3.0,0.4666666666666667,0.3333333333333333,0.21428571428571427,0.6923076923076923,0.4,0.3333333333333333,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
1699,0.0,5.0,4.0,4.0,0.0,3.0,0.0,0.0,2.0,7.0,0.06666666666666667,0.1111111111111111,0.0,0.3076923076923077,0.35000000000000003,0.3333333333333333,True,False,True,False,True,False,False,True,True,False,False,True,True,False,True,False
1700,0.0,1.0,1.0,1.0,4.0,3.0,0.0,4.0,4.0,8.0,0.2,0.07407407407407407,0.0,0.3076923076923077,0.4,0.3333333333333333,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
1701,0.0,7.0,7.0,7.0,7.0,8.0,7.0,7.0,6.0,4.0,0.06666666666666667,0.18518518518518517,0.25,0.46153846153846156,0.15000000000000002,0.0,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False
1702,0.0,5.0,6.0,6.0,3.0,6.0,2.0,2.0,9.0,5.0,0.6,0.2962962962962963,0.03571428571428571,0.46153846153846156,0.45,0.6666666666666666,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
1703,0.0,5.0,4.0,4.0,4.0,2.0,4.0,5.0,4.0,6.0,0.26666666666666666,0.1111111111111111,0.03571428571428571,0.38461538461538464,0.2,0.6666666666666666,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
1704,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.155,0.15128968253968253,0.09507334183673469,0.4453983516483517,0.26582589285714286,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
1705,0.0,5.0,0.0,5.0,1.0,0.0,0.0,0.0,2.0,6.0,0.13333333333333333,0.18518518518518517,0.03571428571428571,0.3076923076923077,0.35000000000000003,0.3333333333333333,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
1706,0.0,4.0,3.0,8.0,6.0,6.0,7.0,7.0,6.0,7.0,0.4,0.1111111111111111,0.07142857142857142,0.7692307692307693,0.45,0.3333333333333333,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
1707,0.0,3.0,1.0,4.0,7.0,6.0,6.0,6.0,8.0,0.0,0.06666666666666667,0.2222222222222222,0.07142857142857142,0.6153846153846154,0.30000000000000004,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
1708,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.155,0.15128968253968253,0.09507334183673469,0.4453983516483517,0.26582589285714286,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
1709,1.0,1.0,0.0,2.0,0.0,3.0,1.0,1.0,3.0,8.0,0.2,0.14814814814814814,0.03571428571428571,0.15384615384615385,0.35000000000000003,0.3333333333333333,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
1710,0.0,3.0,4.0,1.0,4.0,4.0,1.0,2.0,3.0,3.0,0.06666666666666667,0.1111111111111111,0.0,0.23076923076923078,0.35000000000000003,0.3333333333333333,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False
1711,0.0,8.0,3.0,7.0,7.0,8.0,0.0,6.0,8.0,3.0,0.06666666666666667,0.3333333333333333,0.10714285714285714,1.0,0.2,0.3333333333333333,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
1712,0.0,4.0,6.0,5.0,1.0,4.0,2.0,1.0,5.0,3.0,0.2,0.14814814814814814,0.03571428571428571,0.38461538461538464,0.25,0.3333333333333333,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
1713,0.0,5.0,3.0,4.0,0.0,2.0,0.0,0.0,0.0,3.0,0.13333333333333333,0.07407407407407407,0.03571428571428571,0.3076923076923077,0.25,0.3333333333333333,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
1714,0.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,9.0,0.06666666666666667,0.037037037037037035,0.0,0.15384615384615385,0.4,0.3333333333333333,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
1715,0.0,4.0,4.0,6.0,4.0,5.0,3.0,4.0,6.0,9.0,0.13333333333333333,0.14814814814814814,0.21428571428571427,0.3076923076923077,0.25,0.6666666666666666,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
1716,0.0,6.0,1.0,8.0,0.0,5.0,0.0,0.0,6.0,3.0,0.4,0.4074074074074074,0.07142857142857142,0.5384615384615385,0.4,0.3333333333333333,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
1717,0.0,5.0,1.0,7.0,2.0,5.0,4.0,4.0,8.0,4.0,0.13333333333333333,0.2962962962962963,0.07142857142857142,0.5384615384615385,0.35000000000000003,0.3333333333333333,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
1718,0.0,7.0,5.0,5.0,6.0,8.0,6.0,4.0,8.0,9.0,0.06666666666666667,0.1111111111111111,0.21428571428571427,0.9230769230769231,0.05,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
1719,0.0,4.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,9.0,0.13333333333333333,0.07407407407407407,0.0,0.23076923076923078,0.25,0.3333333333333333,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
1720,0.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,0.06666666666666667,0.037037037037037035,0.0,0.23076923076923078,0.35000000000000003,0.3333333333333333,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
1721,0.0,3.0,5.0,1.0,0.0,2.0,0.0,1.0,2.0,6.0,0.06666666666666667,0.037037037037037035,0.0,0.23076923076923078,0.25,0.6666666666666666,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
1722,1.0,7.0,6.0,9.0,0.0,5.0,0.0,4.0,9.0,1.0,0.3333333333333333,0.07407407407407407,0.17857142857142855,0.46153846153846156,0.25,0.6666666666666666,True,False,False,True,False,True,True,False,False,True,False,True,True,False,False,True
1723,0.0,5.0,4.0,5.0,6.0,7.0,3.0,5.0,8.0,6.0,0.5333333333333333,0.3333333333333333,0.03571428571428571,0.5384615384615385,0.45,0.6666666666666666,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
1724,0.0,1.0,8.0,0.0,1.0,0.0,2.0,0.0,2.0,3.0,0.06666666666666667,0.037037037037037035,0.0,0.23076923076923078,0.25,0.3333333333333333,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False
1725,0.0,8.0,2.0,6.0,4.0,6.0,7.0,4.0,7.0,3.0,0.06666666666666667,0.25925925925925924,0.17857142857142855,0.6153846153846154,0.2,0.3333333333333333,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False
1726,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,8.0,0.06666666666666667,0.0,0.0,0.23076923076923078,0.2,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
1727,0.0,6.0,5.0,6.0,3.0,5.0,1.0,0.0,4.0,4.0,0.13333333333333333,0.2222222222222222,0.07142857142857142,0.46153846153846156,0.30000000000000004,0.3333333333333333,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
1728,0.0,6.0,6.0,7.0,5.0,7.0,4.0,3.0,8.0,6.0,0.06666666666666667,0.18518518518518517,0.10714285714285714,0.9230769230769231,0.1,0.0,True,False,True,False,True,False,False,True,True,False,False,True,True,False,False,True
1729,1.0,6.0,1.0,6.0,7.0,9.0,5.0,3.0,9.0,6.0,0.06666666666666667,0.25925925925925924,0.17857142857142855,0.5384615384615385,0.30000000000000004,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
1730,0.0,5.0,4.0,4.0,2.0,4.0,3.0,1.0,4.0,6.0,0.2,0.07407407407407407,0.03571428571428571,0.3076923076923077,0.2,0.6666666666666666,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
1731,0.0,1.0,7.0,0.0,0.0,1.0,4.0,1.0,4.0,7.0,0.2,0.07407407407407407,0.03571428571428571,0.23076923076923078,0.15000000000000002,0.3333333333333333,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
1732,1.0,9.0,4.0,9.0,5.0,7.0,5.0,7.0,5.0,7.0,0.06666666666666667,0.1111111111111111,0.21428571428571427,0.9230769230769231,0.30000000000000004,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
1733,1.0,2.0,0.0,3.0,2.0,3.0,2.0,1.0,5.0,9.0,0.2,0.1111111111111111,0.03571428571428571,0.15384615384615385,0.45,0.6666666666666666,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
1734,0.0,9.0,1.0,0.0,0.0,9.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,0.05,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
1735,0.0,1.0,5.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.13333333333333333,0.037037037037037035,0.0,0.23076923076923078,0.30000000000000004,0.3333333333333333,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
1736,0.0,2.0,7.0,3.0,2.0,3.0,1.0,0.0,1.0,2.0,0.06666666666666667,0.07407407407407407,0.0,0.23076923076923078,0.35000000000000003,0.3333333333333333,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
1737,0.0,3.0,0.0,5.0,3.0,5.0,1.0,1.0,5.0,2.0,0.2,0.18518518518518517,0.07142857142857142,0.38461538461538464,0.35000000000000003,0.3333333333333333,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
1738,0.0,6.0,5.0,7.0,5.0,5.0,6.0,6.0,6.0,2.0,0.06666666666666667,0.18518518518518517,0.10714285714285714,1.0,0.15000000000000002,0.3333333333333333,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
1739,0.0,5.0,2.0,6.0,4.0,6.0,6.0,4.0,9.0,1.0,0.4,0.25925925925925924,0.14285714285714285,0.46153846153846156,0.30000000000000004,0.3333333333333333,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False
1740,1.0,8.0,5.0,9.0,5.0,9.0,7.0,6.0,6.0,2.0,0.06666666666666667,0.14814814814814814,0.21428571428571427,0.46153846153846156,0.1,0.0,False,True,True,False,True,False,True,False,False,True,False,True,True,False,False,True
1741,0.0,5.0,5.0,5.0,4.0,6.0,5.0,2.0,7.0,1.0,0.6,0.2222222222222222,0.07142857142857142,0.5384615384615385,0.30000000000000004,0.6666666666666666,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
1742,0.0,2.0,8.0,3.0,5.0,5.0,5.0,0.0,6.0,1.0,0.26666666666666666,0.18518518518518517,0.03571428571428571,0.23076923076923078,0.45,0.6666666666666666,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
1743,0.0,7.0,7.0,7.0,5.0,7.0,4.0,5.0,7.0,6.0,0.13333333333333333,0.2222222222222222,0.14285714285714285,0.9230769230769231,0.2,0.3333333333333333,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
1744,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.155,0.15128968253968253,0.09507334183673469,0.4453983516483517,0.26582589285714286,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
1745,0.0,4.0,3.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,0.2,0.1111111111111111,0.03571428571428571,0.15384615384615385,0.30000000000000004,0.6666666666666666,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
1746,0.0,2.0,4.0,3.0,1.0,2.0,2.0,0.0,2.0,7.0,0.06666666666666667,0.037037037037037035,0.03571428571428571,0.23076923076923078,0.2,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
1747,0.0,3.0,7.0,2.0,3.0,3.0,3.0,1.0,2.0,6.0,0.06666666666666667,0.07407407407407407,0.0,0.23076923076923078,0.35000000000000003,0.3333333333333333,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True
1748,0.0,6.0,5.0,8.0,5.0,5.0,4.0,4.0,2.0,6.0,0.06666666666666667,0.2222222222222222,0.10714285714285714,0.9230769230769231,0.2,0.6666666666666666,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
1749,0.0,3.0,6.0,2.0,2.0,0.0,2.0,0.0,2.0,6.0,0.2,0.037037037037037035,0.03571428571428571,0.3076923076923077,0.1,0.6666666666666666,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
1750,0.0,7.0,5.0,9.0,7.0,7.0,5.0,5.0,5.0,5.0,0.13333333333333333,0.25925925925925924,0.10714285714285714,1.0,0.4,0.3333333333333333,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
1751,1.0,8.0,8.0,9.0,6.0,7.0,6.0,6.0,5.0,3.0,0.13333333333333333,0.4074074074074074,0.3571428571428571,0.8461538461538463,0.30000000000000004,0.3333333333333333,True,False,True,False,False,True,True,False,True,False,False,True,True,False,True,False
1752,1.0,3.0,5.0,5.0,1.0,4.0,1.0,1.0,3.0,7.0,0.13333333333333333,0.14814814814814814,0.07142857142857142,0.38461538461538464,0.35000000000000003,0.0,False,True,True,False,True,False,False,True,True,False,False,True,True,False,False,True
1753,0.0,9.0,6.0,7.0,7.0,9.0,5.0,7.0,7.0,2.0,0.06666666666666667,0.18518518518518517,0.21428571428571427,0.46153846153846156,0.1,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
1754,1.0,9.0,1.0,9.0,7.0,9.0,5.0,5.0,6.0,3.0,0.06666666666666667,0.25925925925925924,0.14285714285714285,0.7692307692307693,0.30000000000000004,0.0,True,False,True,False,True,False,True,False,False,True,False,True,True,False,True,False
1755,0.0,8.0,4.0,6.0,4.0,8.0,6.0,5.0,8.0,3.0,0.06666666666666667,0.2222222222222222,0.2857142857142857,0.46153846153846156,0.15000000000000002,0.0,False,True,True,False,True,False,True,False,True,False,False,True,False,True,True,False
1756,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.155,0.15128968253968253,0.09507334183673469,0.4453983516483517,0.26582589285714286,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
1757,0.0,7.0,5.0,8.0,6.0,8.0,7.0,7.0,9.0,3.0,0.26666666666666666,0.2962962962962963,0.3214285714285714,1.0,0.25,0.3333333333333333,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
1758,0.0,1.0,5.0,1.0,3.0,3.0,4.0,3.0,2.0,4.0,0.06666666666666667,0.037037037037037035,0.03571428571428571,0.3076923076923077,0.2,0.0,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False
1759,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.155,0.15128968253968253,0.09507334183673469,0.4453983516483517,0.26582589285714286,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
1760,0.0,1.0,5.0,3.0,4.0,6.0,5.0,4.0,4.0,1.0,0.26666666666666666,0.18518518518518517,0.03571428571428571,0.3076923076923077,0.4,0.3333333333333333,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
1761,0.0,0.0,2.0,0.0,0.0,0.0,3.0,3.0,3.0,5.0,0.06666666666666667,0.037037037037037035,0.0,0.23076923076923078,0.4,0.3333333333333333,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True
1762,0.0,5.0,0.0,6.0,0.0,5.0,0.0,0.0,5.0,3.0,0.13333333333333333,0.18518518518518517,0.03571428571428571,0.6153846153846154,0.35000000000000003,0.3333333333333333,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
1763,0.0,2.0,2.0,2.0,1.0,4.0,2.0,2.0,2.0,7.0,0.06666666666666667,0.07407407407407407,0.0,0.23076923076923078,0.35000000000000003,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
1764,0.0,7.0,4.0,8.0,7.0,9.0,6.0,7.0,8.0,1.0,0.06666666666666667,0.18518518518518517,0.3571428571428571,0.5384615384615385,0.15000000000000002,0.0,False,True,True,False,True,False,True,False,True,False,False,True,True,False,True,False
1765,0.0,3.0,7.0,3.0,2.0,3.0,2.0,2.0,6.0,5.0,0.26666666666666666,0.1111111111111111,0.03571428571428571,0.23076923076923078,0.25,0.6666666666666666,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
1766,0.0,1.0,3.0,3.0,0.0,2.0,0.0,0.0,1.0,2.0,0.26666666666666666,0.07407407407407407,0.0,0.3076923076923077,0.25,0.6666666666666666,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
1767,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,7.0,0.06666666666666667,0.0,0.0,0.23076923076923078,0.15000000000000002,0.3333333333333333,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
1768,0.0,4.0,8.0,5.0,3.0,4.0,1.0,1.0,7.0,9.0,0.13333333333333333,0.14814814814814814,0.07142857142857142,0.38461538461538464,0.25,0.3333333333333333,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
1769,0.0,4.0,8.0,2.0,0.0,1.0,0.0,0.0,1.0,7.0,0.06666666666666667,0.037037037037037035,0.0,0.23076923076923078,0.25,0.6666666666666666,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
1770,1.0,8.0,5.0,8.0,6.0,9.0,4.0,6.0,8.0,2.0,0.06666666666666667,0.14814814814814814,0.21428571428571427,0.38461538461538464,0.1,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
